time,value,interval_20s,ID,estado
0.701168614,57.65276235,"[0,20]",1,immobilized
2.203672788,57.37143711,"[0,20]",1,immobilized
3.739565943,56.54850888,"[0,20]",1,immobilized
5.141903172,55.97494443,"[0,20]",1,immobilized
6.444073456,54.15224524,"[0,20]",1,immobilized
7.679465776,54.50900816,"[0,20]",1,immobilized
9.248747913,56.63622442,"[0,20]",1,immobilized
11.0851419,59.31931977,"[0,20]",1,immobilized
12.32053422,60.70120836,"[0,20]",1,immobilized
14.3572621,63.38731031,"[0,20]",1,immobilized
16.66110184,63.41012847,"[0,20]",1,immobilized
18.03005008,59.03332834,"[0,20]",1,immobilized
19.59933222,56.43085391,"[0,20]",1,immobilized
21.16861436,56.24652057,"(20,40]",1,immobilized
22.50417362,58.02603811,"(20,40]",1,immobilized
24.14023372,58.58949778,"(20,40]",1,immobilized
25.70951586,58.45193077,"(20,40]",1,immobilized
27.17863105,57.83723018,"(20,40]",1,immobilized
28.81469115,58.59146943,"(20,40]",1,immobilized
30.41736227,58.87123228,"(20,40]",1,immobilized
32.05342237,59.21508536,"(20,40]",1,immobilized
33.58931553,59.1073298,"(20,40]",1,immobilized
35.02504174,58.51641533,"(20,40]",1,immobilized
36.46076795,57.30770795,"(20,40]",1,immobilized
37.82971619,56.02178024,"(20,40]",1,immobilized
39.36560935,58.29909469,"(20,40]",1,immobilized
40.86811352,59.16789659,"(40,60]",1,immobilized
42.27045075,59.93893157,"(40,60]",1,immobilized
43.77295492,61.00488539,"(40,60]",1,immobilized
45.44240401,61.8408645,"(40,60]",1,immobilized
47.17863105,60.54878278,"(40,60]",1,immobilized
48.68113523,59.32541922,"(40,60]",1,immobilized
50.11686144,58.29528532,"(40,60]",1,immobilized
51.58597663,58.47905377,"(40,60]",1,immobilized
52.88814691,58.38469162,"(40,60]",1,immobilized
54.1903172,58.15489878,"(40,60]",1,immobilized
55.8263773,58.81552487,"(40,60]",1,immobilized
57.29549249,58.81890798,"(40,60]",1,immobilized
58.96494157,60.77735176,"(40,60]",1,immobilized
61.00166945,64.85157375,"(60,80]",1,immobilized
64.04006678,66.58702822,"(60,80]",1,immobilized
65.60934891,64.25622859,"(60,80]",1,immobilized
67.04507513,61.56695979,"(60,80]",1,immobilized
68.48080134,60.32746743,"(60,80]",1,immobilized
69.94991653,58.7844624,"(60,80]",1,immobilized
71.58597663,58.2617327,"(60,80]",1,immobilized
73.15525876,58.03205227,"(60,80]",1,immobilized
74.62437396,59.10945211,"(60,80]",1,immobilized
75.9933222,60.08855639,"(60,80]",1,immobilized
77.52921536,61.83753187,"(60,80]",1,immobilized
79.06510851,62.13118951,"(60,80]",1,immobilized
1.168614357,70.58586703,"[0,20]",2,immobilized
3.639398998,70.10510262,"[0,20]",2,immobilized
6.076794658,70.76469795,"[0,20]",2,immobilized
8.547579299,71.33876468,"[0,20]",2,immobilized
11.05175292,69.1905921,"[0,20]",2,immobilized
13.68948247,72.14682189,"[0,20]",2,immobilized
16.26043406,71.56285551,"[0,20]",2,immobilized
18.79799666,72.23877035,"[0,20]",2,immobilized
21.33555927,72.07885254,"(20,40]",2,immobilized
23.87312187,72.16195502,"(20,40]",2,immobilized
26.41068447,71.8931346,"(20,40]",2,immobilized
28.98163606,71.85585074,"(20,40]",2,immobilized
31.48580968,71.75765007,"(20,40]",2,immobilized
34.09015025,71.73488582,"(20,40]",2,immobilized
36.76126878,73.10563658,"(20,40]",2,immobilized
39.39899833,72.73445004,"(20,40]",2,immobilized
41.93656093,71.64401369,"(40,60]",2,immobilized
44.47412354,71.99917435,"(40,60]",2,immobilized
47.01168614,73.2137383,"(40,60]",2,immobilized
49.51585977,71.19221616,"(40,60]",2,immobilized
52.05342237,71.38667386,"(40,60]",2,immobilized
54.69115192,71.53452244,"(40,60]",2,immobilized
57.36227045,71.49209825,"(40,60]",2,immobilized
60,73.79597105,"(40,60]",2,immobilized
62.33722871,72.30110855,"(60,80]",2,immobilized
65.17529215,73.47906553,"(60,80]",2,immobilized
67.87979967,73.55733883,"(60,80]",2,immobilized
70.58430718,74.07202649,"(60,80]",2,immobilized
73.25542571,73.86621679,"(60,80]",2,immobilized
75.85976628,73.68793617,"(60,80]",2,immobilized
78.43071786,73.41788286,"(60,80]",2,immobilized
1.001669449,68.23351331,"[0,20]",3,immobilized
2.838063439,68.07997674,"[0,20]",3,immobilized
4.607679466,67.8809329,"[0,20]",3,immobilized
6.410684474,68.24944408,"[0,20]",3,immobilized
8.180300501,68.94983958,"[0,20]",3,immobilized
10.05008347,68.29890628,"[0,20]",3,immobilized
11.8196995,67.64915599,"[0,20]",3,immobilized
13.62270451,66.56007336,"[0,20]",3,immobilized
15.42570952,68.06915309,"[0,20]",3,immobilized
17.29549249,68.08908579,"[0,20]",3,immobilized
19.13188648,68.026058,"[0,20]",3,immobilized
21.00166945,67.1694739,"(20,40]",3,immobilized
22.87145242,67.44452644,"(20,40]",3,immobilized
24.74123539,65.97137385,"(20,40]",3,immobilized
26.61101836,64.8590616,"(20,40]",3,immobilized
28.5475793,63.14425041,"(20,40]",3,immobilized
30.41736227,65.08049928,"(20,40]",3,immobilized
32.32053422,67.62628219,"(20,40]",3,immobilized
34.22370618,70.63639963,"(20,40]",3,immobilized
36.19365609,69.8563975,"(20,40]",3,immobilized
38.09682805,70.96939204,"(20,40]",3,immobilized
40,70.00063352,"(20,40]",3,immobilized
41.86978297,70.53998637,"(40,60]",3,immobilized
43.80634391,69.89554046,"(40,60]",3,immobilized
45.70951586,70.3233309,"(40,60]",3,immobilized
47.61268781,67.82411618,"(40,60]",3,immobilized
49.41569282,66.57373543,"(40,60]",3,immobilized
51.25208681,64.95063278,"(40,60]",3,immobilized
53.0884808,65.40780117,"(40,60]",3,immobilized
54.95826377,61.87717031,"(40,60]",3,immobilized
56.79465776,61.53036578,"(40,60]",3,immobilized
58.66444073,62.84850135,"(40,60]",3,immobilized
60.46744574,67.74616735,"(60,80]",3,immobilized
62.40400668,67.51010348,"(60,80]",3,immobilized
64.27378965,67.49685684,"(60,80]",3,immobilized
66.1769616,66.87169385,"(60,80]",3,immobilized
68.04674457,67.96212287,"(60,80]",3,immobilized
69.98330551,65.09321163,"(60,80]",3,immobilized
71.85308848,66.16671441,"(60,80]",3,immobilized
73.72287145,66.77303305,"(60,80]",3,immobilized
75.65943239,69.0262613,"(60,80]",3,immobilized
77.56260434,69.05009532,"(60,80]",3,immobilized
79.46577629,70.14090641,"(60,80]",3,immobilized
0.267111853,65.41242766,"[0,20]",5,immobilized
3.338898164,64.49203362,"[0,20]",5,immobilized
6.377295492,65.11698081,"[0,20]",5,immobilized
9.38230384,63.90320613,"[0,20]",5,immobilized
12.35392321,62.77253237,"[0,20]",5,immobilized
15.32554257,62.26971628,"[0,20]",5,immobilized
18.39732888,61.7401421,"[0,20]",5,immobilized
21.43572621,61.7325294,"(20,40]",5,immobilized
24.40734558,61.21996452,"(20,40]",5,immobilized
27.34557596,60.7331979,"(20,40]",5,immobilized
30.35058431,60.65283881,"(20,40]",5,immobilized
33.28881469,59.57849255,"(20,40]",5,immobilized
36.16026711,59.06081283,"(20,40]",5,immobilized
39.13188648,58.70574996,"(20,40]",5,immobilized
42.03672788,59.09596908,"(40,60]",5,immobilized
44.9081803,59.11033746,"(40,60]",5,immobilized
47.71285476,60.44186533,"(40,60]",5,immobilized
50.61769616,62.19657075,"(40,60]",5,immobilized
53.4557596,62.62365754,"(40,60]",5,immobilized
56.29382304,62.55690401,"(40,60]",5,immobilized
59.0984975,61.64543068,"(40,60]",5,immobilized
61.93656093,61.53995865,"(60,80]",5,immobilized
64.80801336,61.48984721,"(60,80]",5,immobilized
67.64607679,61.38666007,"(60,80]",5,immobilized
70.51752922,61.06730025,"(60,80]",5,immobilized
73.42237062,61.14268992,"(60,80]",5,immobilized
76.26043406,61.20217478,"(60,80]",5,immobilized
79.0984975,61.26763715,"(60,80]",5,immobilized
0.100166945,68.74901093,"[0,20]",6,immobilized
1.869782972,70.49907393,"[0,20]",6,immobilized
3.739565943,71.17771731,"[0,20]",6,immobilized
5.609348915,70.52395772,"[0,20]",6,immobilized
7.445742905,70.319863,"[0,20]",6,immobilized
9.315525876,71.44555692,"[0,20]",6,immobilized
11.15191987,70.21918724,"[0,20]",6,immobilized
12.98831386,69.83600213,"[0,20]",6,immobilized
14.79131886,69.17767536,"[0,20]",6,immobilized
16.66110184,69.27362632,"[0,20]",6,immobilized
18.53088481,69.1087375,"[0,20]",6,immobilized
20.30050083,68.9571934,"(20,40]",6,immobilized
22.13689482,69.34924175,"(20,40]",6,immobilized
23.93989983,70.35560983,"(20,40]",6,immobilized
25.8096828,71.39360543,"(20,40]",6,immobilized
27.64607679,71.38409409,"(20,40]",6,immobilized
29.58263773,71.75078807,"(20,40]",6,immobilized
31.51919866,70.92006977,"(20,40]",6,immobilized
33.4557596,70.37186523,"(20,40]",6,immobilized
35.39232053,68.86310078,"(20,40]",6,immobilized
37.26210351,67.38118997,"(20,40]",6,immobilized
39.16527546,66.51116672,"(20,40]",6,immobilized
41.03505843,66.68744574,"(40,60]",6,immobilized
42.87145242,66.1880744,"(40,60]",6,immobilized
44.74123539,66.08297461,"(40,60]",6,immobilized
46.61101836,66.05257278,"(40,60]",6,immobilized
48.44741235,66.57596025,"(40,60]",6,immobilized
50.31719533,66.31723495,"(40,60]",6,immobilized
52.1869783,66.62034493,"(40,60]",6,immobilized
54.09015025,67.02974263,"(40,60]",6,immobilized
56.02671119,67.85829962,"(40,60]",6,immobilized
57.72954925,69.64676978,"(40,60]",6,immobilized
59.86644407,70.90068642,"(40,60]",6,immobilized
61.70283806,69.64967166,"(60,80]",6,immobilized
63.57262104,70.02842142,"(60,80]",6,immobilized
65.47579299,69.73579077,"(60,80]",6,immobilized
67.34557596,69.90078677,"(60,80]",6,immobilized
69.18196995,70.07203935,"(60,80]",6,immobilized
71.01836394,69.50521563,"(60,80]",6,immobilized
72.85475793,69.80927596,"(60,80]",6,immobilized
74.7245409,70.575336,"(60,80]",6,immobilized
76.62771285,70.17442402,"(60,80]",6,immobilized
78.56427379,68.86821746,"(60,80]",6,immobilized
1.502504174,72.35915742,"[0,20]",7,immobilized
3.2721202,72.58616448,"[0,20]",7,immobilized
5.008347245,67.1571979,"[0,20]",7,immobilized
6.74457429,64.82775809,"[0,20]",7,immobilized
8.414023372,64.67302572,"[0,20]",7,immobilized
10.11686144,73.45429145,"[0,20]",7,immobilized
11.95325543,79.93417241,"[0,20]",7,immobilized
13.68948247,88.19130285,"[0,20]",7,immobilized
15.35893155,90.80869662,"[0,20]",7,immobilized
17.02838063,91.74297928,"[0,20]",7,immobilized
18.76460768,86.2070078,"[0,20]",7,immobilized
20.43405676,81.56893127,"(20,40]",7,immobilized
22.10350584,72.52068036,"(20,40]",7,immobilized
23.73956594,78.64827153,"(20,40]",7,immobilized
25.44240401,80.40037681,"(20,40]",7,immobilized
27.01168614,73.91032067,"(20,40]",7,immobilized
28.58096828,70.12562549,"(20,40]",7,immobilized
30.15025042,69.0964067,"(20,40]",7,immobilized
31.71953255,66.51453663,"(20,40]",7,immobilized
33.32220367,65.57106683,"(20,40]",7,immobilized
34.85809683,63.00113333,"(20,40]",7,immobilized
36.46076795,65.09060546,"(20,40]",7,immobilized
38.03005008,65.62323698,"(20,40]",7,immobilized
39.6327212,67.76635496,"(20,40]",7,immobilized
41.23539232,65.03315376,"(40,60]",7,immobilized
42.80467446,63.0303275,"(40,60]",7,immobilized
44.40734558,63.79797758,"(40,60]",7,immobilized
46.14357262,68.71163578,"(40,60]",7,immobilized
47.71285476,68.62551358,"(40,60]",7,immobilized
49.28213689,69.42261183,"(40,60]",7,immobilized
50.95158598,73.7253264,"(40,60]",7,immobilized
52.62103506,75.08607036,"(40,60]",7,immobilized
54.3572621,77.96919214,"(40,60]",7,immobilized
55.92654424,75.93514766,"(40,60]",7,immobilized
57.56260434,78.57396235,"(40,60]",7,immobilized
59.19866444,71.36034846,"(40,60]",7,immobilized
60.76794658,63.01649029,"(60,80]",7,immobilized
62.3706177,69.98818211,"(60,80]",7,immobilized
64.04006678,66.97786773,"(60,80]",7,immobilized
65.54257095,65.50712367,"(60,80]",7,immobilized
67.01168614,62.4580585,"(60,80]",7,immobilized
68.5475793,65.64907393,"(60,80]",7,immobilized
70.01669449,64.35019014,"(60,80]",7,immobilized
71.51919866,63.0697399,"(60,80]",7,immobilized
73.05509182,65.42030245,"(60,80]",7,immobilized
74.59098497,61.93650118,"(60,80]",7,immobilized
76.12687813,58.56915462,"(60,80]",7,immobilized
77.6293823,57.97301173,"(60,80]",7,immobilized
79.23205342,60.25870631,"(60,80]",7,immobilized
1.43572621,57.0579294,"[0,20]",8,immobilized
2.971619366,56.34875869,"[0,20]",8,immobilized
4.507512521,56.19974673,"[0,20]",8,immobilized
6.043405676,55.93916772,"[0,20]",8,immobilized
7.54590985,56.57598907,"[0,20]",8,immobilized
9.048414023,56.63126284,"[0,20]",8,immobilized
10.58430718,56.30704588,"[0,20]",8,immobilized
12.15358932,56.09802659,"[0,20]",8,immobilized
13.68948247,55.59864278,"[0,20]",8,immobilized
15.15859766,55.48749402,"[0,20]",8,immobilized
16.69449082,55.78210758,"[0,20]",8,immobilized
18.16360601,55.48746977,"[0,20]",8,immobilized
19.69949917,55.07453863,"[0,20]",8,immobilized
21.13522538,55.2777902,"(20,40]",8,immobilized
22.70450751,54.9730604,"(20,40]",8,immobilized
24.1736227,54.4493258,"(20,40]",8,immobilized
25.70951586,54.13916922,"(20,40]",8,immobilized
27.21202003,53.96139287,"(20,40]",8,immobilized
28.71452421,53.888799,"(20,40]",8,immobilized
30.21702838,54.06278601,"(20,40]",8,immobilized
31.71953255,53.7341314,"(20,40]",8,immobilized
33.22203673,53.69824924,"(20,40]",8,immobilized
34.75792988,53.44025314,"(20,40]",8,immobilized
36.29382304,53.20512684,"(20,40]",8,immobilized
37.79632721,53.10374473,"(20,40]",8,immobilized
39.29883139,53.54311311,"(20,40]",8,immobilized
40.80133556,53.49402086,"(40,60]",8,immobilized
42.30383973,54.49070951,"(40,60]",8,immobilized
43.77295492,54.65170705,"(40,60]",8,immobilized
45.30884808,54.61337665,"(40,60]",8,immobilized
46.84474124,54.53704931,"(40,60]",8,immobilized
48.34724541,54.25700007,"(40,60]",8,immobilized
49.84974958,53.71689882,"(40,60]",8,immobilized
51.38564274,53.66380446,"(40,60]",8,immobilized
52.88814691,53.43278144,"(40,60]",8,immobilized
54.42404007,53.72031911,"(40,60]",8,immobilized
55.95993322,53.20568036,"(40,60]",8,immobilized
57.4624374,52.63350198,"(40,60]",8,immobilized
58.96494157,52.35156338,"(40,60]",8,immobilized
60.46744574,53.04933756,"(60,80]",8,immobilized
62.0033389,52.54768592,"(60,80]",8,immobilized
63.53923205,52.9264704,"(60,80]",8,immobilized
65.07512521,53.37156668,"(60,80]",8,immobilized
66.57762938,53.17470961,"(60,80]",8,immobilized
68.11352254,53.16905317,"(60,80]",8,immobilized
69.64941569,53.9788627,"(60,80]",8,immobilized
71.21869783,54.52042555,"(60,80]",8,immobilized
72.78797997,53.95874386,"(60,80]",8,immobilized
74.29048414,52.29518764,"(60,80]",8,immobilized
75.79298831,53.10219554,"(60,80]",8,immobilized
77.36227045,53.34078407,"(60,80]",8,immobilized
78.86477462,53.26004951,"(60,80]",8,immobilized
2.003338898,56.23164818,"[0,20]",10,immobilized
4.841402337,58.43711314,"[0,20]",10,immobilized
7.646076795,51.40318318,"[0,20]",10,immobilized
9.649415693,47.50791281,"[0,20]",10,immobilized
11.58597663,46.80768669,"[0,20]",10,immobilized
13.68948247,50.33167113,"[0,20]",10,immobilized
15.79298831,51.45101269,"[0,20]",10,immobilized
18.06343907,51.63385391,"[0,20]",10,immobilized
20.03338898,53.66842682,"(20,40]",10,immobilized
22.43739566,53.09943025,"(20,40]",10,immobilized
24.50751252,53.37562789,"(20,40]",10,immobilized
26.9115192,51.90417408,"(20,40]",10,immobilized
28.88146912,50.01997721,"(20,40]",10,immobilized
31.01836394,48.63937431,"(20,40]",10,immobilized
33.05509182,49.33129245,"(20,40]",10,immobilized
35.15859766,49.02110158,"(20,40]",10,immobilized
37.22871452,49.47502236,"(20,40]",10,immobilized
39.59933222,50.94389685,"(20,40]",10,immobilized
41.80300501,52.68892944,"(40,60]",10,immobilized
43.97328881,51.55334949,"(40,60]",10,immobilized
45.94323873,52.63828469,"(40,60]",10,immobilized
48.38063439,59.41949875,"(40,60]",10,immobilized
51.68614357,63.12805301,"(40,60]",10,immobilized
54.75792988,59.18798577,"(40,60]",10,immobilized
56.62771285,54.61455172,"(40,60]",10,immobilized
58.63105175,52.66336485,"(40,60]",10,immobilized
60.60100167,53.32441023,"(60,80]",10,immobilized
62.77128548,55.21696792,"(60,80]",10,immobilized
64.84140234,52.9505417,"(60,80]",10,immobilized
66.94490818,52.37040876,"(60,80]",10,immobilized
68.94824708,52.78483775,"(60,80]",10,immobilized
71.18530885,53.9677283,"(60,80]",10,immobilized
73.12186978,55.38569668,"(60,80]",10,immobilized
75.4590985,54.33865477,"(60,80]",10,immobilized
77.52921536,53.50096545,"(60,80]",10,immobilized
79.76627713,53.65117253,"(60,80]",10,immobilized
0.434056761,95.13364654,"[0,20]",11,immobilized
2.604340568,95.98035586,"[0,20]",11,immobilized
4.707846411,94.69332607,"[0,20]",11,immobilized
6.911519199,93.7334739,"[0,20]",11,immobilized
9.048414023,91.93337308,"[0,20]",11,immobilized
11.18530885,90.36592364,"[0,20]",11,immobilized
13.4557596,88.44536065,"[0,20]",11,immobilized
15.72621035,88.56553723,"[0,20]",11,immobilized
18.13021703,95.8331247,"[0,20]",11,immobilized
20.63439065,115.3531277,"(20,40]",11,immobilized
22.67111853,117.964605,"(20,40]",11,immobilized
24.94156928,108.5908897,"(20,40]",11,immobilized
26.77796327,104.7523987,"(20,40]",11,immobilized
28.58096828,105.6917028,"(20,40]",11,immobilized
31.15191987,107.3729833,"(20,40]",11,immobilized
33.38898164,107.9689616,"(20,40]",11,immobilized
35.52587646,107.0090372,"(20,40]",11,immobilized
37.56260434,105.0547565,"(20,40]",11,immobilized
39.6327212,102.9259896,"(20,40]",11,immobilized
41.66944908,101.8075555,"(40,60]",11,immobilized
43.73956594,97.33394323,"(40,60]",11,immobilized
45.84307179,92.55358624,"(40,60]",11,immobilized
47.91318865,91.81317621,"(40,60]",11,immobilized
50.11686144,92.45002739,"(40,60]",11,immobilized
52.38731219,91.73394699,"(40,60]",11,immobilized
55.05843072,92.53156875,"(40,60]",11,immobilized
57.6293823,89.58782625,"(40,60]",11,immobilized
59.46577629,90.44808402,"(40,60]",11,immobilized
61.56928214,90.72501129,"(60,80]",11,immobilized
63.80634391,89.13581066,"(60,80]",11,immobilized
66.34390651,85.22219414,"(60,80]",11,immobilized
68.64774624,87.28949059,"(60,80]",11,immobilized
71.4524207,94.98245101,"(60,80]",11,immobilized
73.65609349,112.064865,"(60,80]",11,immobilized
78.09682805,109.9669588,"(60,80]",11,immobilized
79.83305509,106.1294325,"(60,80]",11,immobilized
0.634390651,112.5677783,"[0,20]",12,immobilized
2.570951586,110.1514239,"[0,20]",12,immobilized
4.574290484,111.1433928,"[0,20]",12,immobilized
7.445742905,108.4891382,"[0,20]",12,immobilized
12.65442404,105.8294297,"[0,20]",12,immobilized
14.62437396,99.82717211,"[0,20]",12,immobilized
16.49415693,100.5821622,"[0,20]",12,immobilized
18.16360601,102.930601,"[0,20]",12,immobilized
20.43405676,104.3088425,"(20,40]",12,immobilized
22.5375626,103.592986,"(20,40]",12,immobilized
24.70784641,105.5087733,"(20,40]",12,immobilized
27.07846411,104.363404,"(20,40]",12,immobilized
28.98163606,113.9420522,"(20,40]",12,immobilized
32.75459098,97.71949362,"(20,40]",12,immobilized
34.75792988,97.11144081,"(20,40]",12,immobilized
36.76126878,96.66982682,"(20,40]",12,immobilized
38.76460768,97.89310981,"(20,40]",12,immobilized
40.86811352,103.1554961,"(40,60]",12,immobilized
43.13856427,113.3269681,"(40,60]",12,immobilized
46.51085142,100.1594746,"(40,60]",12,immobilized
48.64774624,104.597642,"(40,60]",12,immobilized
50.31719533,119.3371383,"(40,60]",12,immobilized
53.92320534,127.7217219,"(40,60]",12,immobilized
57.96327212,133.0577342,"(40,60]",12,immobilized
60.43405676,128.1288349,"(60,80]",12,immobilized
62.77128548,124.5113015,"(60,80]",12,immobilized
68.71452421,115.4706494,"(60,80]",12,immobilized
72.5542571,106.9444927,"(60,80]",12,immobilized
74.49081803,108.2526052,"(60,80]",12,immobilized
76.39398998,109.1064786,"(60,80]",12,immobilized
78.26377295,106.9951776,"(60,80]",12,immobilized
1.903171953,118.8710802,"[0,20]",13,immobilized
4.07345576,119.2733542,"[0,20]",13,immobilized
6.277128548,119.7113214,"[0,20]",13,immobilized
8.414023372,119.0630019,"[0,20]",13,immobilized
10.51752922,119.3972155,"[0,20]",13,immobilized
12.58764608,118.4428498,"[0,20]",13,immobilized
14.65776294,117.7821663,"[0,20]",13,immobilized
16.86143573,118.7929973,"[0,20]",13,immobilized
18.99833055,118.5375919,"[0,20]",13,immobilized
21.10183639,120.9912473,"(20,40]",13,immobilized
23.17195326,120.2158778,"(20,40]",13,immobilized
25.2754591,121.6696653,"(20,40]",13,immobilized
27.24540902,124.2741238,"(20,40]",13,immobilized
29.41569282,128.0596578,"(20,40]",13,immobilized
31.48580968,129.2796533,"(20,40]",13,immobilized
33.4557596,127.1291582,"(20,40]",13,immobilized
35.35893155,125.4819354,"(20,40]",13,immobilized
37.19532554,125.602547,"(20,40]",13,immobilized
39.19866444,126.3016066,"(20,40]",13,immobilized
41.23539232,126.4245109,"(40,60]",13,immobilized
43.10517529,122.9437391,"(40,60]",13,immobilized
45.10851419,123.6083893,"(40,60]",13,immobilized
47.04507513,123.7118977,"(40,60]",13,immobilized
48.98163606,123.0232401,"(40,60]",13,immobilized
51.01836394,124.7633557,"(40,60]",13,immobilized
53.12186978,124.7796082,"(40,60]",13,immobilized
55.19198664,125.071591,"(40,60]",13,immobilized
57.19532554,124.4769074,"(40,60]",13,immobilized
59.19866444,124.1053454,"(40,60]",13,immobilized
61.10183639,125.1724252,"(60,80]",13,immobilized
63.03839733,125.410648,"(60,80]",13,immobilized
65.10851419,125.0438488,"(60,80]",13,immobilized
67.17863105,126.2836696,"(60,80]",13,immobilized
69.18196995,125.8110255,"(60,80]",13,immobilized
71.15191987,125.9291389,"(60,80]",13,immobilized
73.05509182,125.1224144,"(60,80]",13,immobilized
74.99165275,126.493885,"(60,80]",13,immobilized
76.99499165,127.6628497,"(60,80]",13,immobilized
78.99833055,127.6230346,"(60,80]",13,immobilized
0.100166945,158.5786475,"[0,20]",19,immobilized
2.003338898,145.0161084,"[0,20]",19,immobilized
3.539232053,141.7939764,"[0,20]",19,immobilized
5.475792988,139.8411672,"[0,20]",19,immobilized
7.612687813,138.2724181,"[0,20]",19,immobilized
9.215358932,124.1771834,"[0,20]",19,immobilized
10.85141903,123.1745012,"[0,20]",19,immobilized
12.75459098,124.6947208,"[0,20]",19,immobilized
15.02504174,121.2285278,"[0,20]",19,immobilized
17.06176962,125.1846709,"[0,20]",19,immobilized
18.66444073,129.0996112,"[0,20]",19,immobilized
20.66777963,129.3169956,"(20,40]",19,immobilized
22.30383973,132.1601775,"(20,40]",19,immobilized
24.10684474,142.4084949,"(20,40]",19,immobilized
26.11018364,155.9766036,"(20,40]",19,immobilized
30.05008347,154.5688728,"(20,40]",19,immobilized
32.08681135,148.1012288,"(20,40]",19,immobilized
33.8230384,131.7749314,"(20,40]",19,immobilized
35.69282137,124.148481,"(20,40]",19,immobilized
37.29549249,122.0713344,"(20,40]",19,immobilized
39.66611018,116.1727862,"(20,40]",19,immobilized
41.66944908,115.1462685,"(40,60]",19,immobilized
43.67278798,111.777971,"(40,60]",19,immobilized
45.6427379,105.7990738,"(40,60]",19,immobilized
47.4457429,120.1001233,"(40,60]",19,immobilized
49.61602671,116.0722227,"(40,60]",19,immobilized
51.4524207,110.6407375,"(40,60]",19,immobilized
53.22203673,114.0639528,"(40,60]",19,immobilized
55.25876461,113.2638726,"(40,60]",19,immobilized
56.92821369,114.9387204,"(40,60]",19,immobilized
58.83138564,121.1766762,"(40,60]",19,immobilized
61.23539232,121.1233135,"(60,80]",19,immobilized
62.83806344,124.8077962,"(60,80]",19,immobilized
64.70784641,131.223709,"(60,80]",19,immobilized
66.84474124,129.6926055,"(60,80]",19,immobilized
68.71452421,128.6274035,"(60,80]",19,immobilized
70.58430718,124.4277739,"(60,80]",19,immobilized
72.1869783,120.39589,"(60,80]",19,immobilized
73.95659432,122.5347089,"(60,80]",19,immobilized
75.75959933,121.6096336,"(60,80]",19,immobilized
